Date,Time,Adj Vol,Open,High,Low,Close
2009-08-19,16:15:00,1746.0,29.7,29.7,28.05,28.3
2009-08-18,16:15:00,2899.0,29.8,29.9,26.3,29.2
2009-08-17,16:29:00,2357.0,28.9,30.05,26.7,29.9
2009-08-14,16:15:00,3716.0,25.0,28.65,25.0,28.25
2009-08-13,16:15:00,3902.0,28.2,28.6,25.15,27.75
2009-08-12,16:15:00,2456.0,28.55,28.85,25.55,28.3
2009-08-11,16:15:00,1582.0,25.85,27.4,25.85,26.2
2009-08-10,16:21:00,597.0,25.9,26.05,25.4,25.55
2009-08-07,16:19:00,1236.0,25.95,26.1,25.35,25.65
2009-08-06,16:15:00,1087.0,26.0,27.0,25.45,26.55
2009-08-05,16:15:00,746.0,26.3,26.8,26.0,26.05
2009-08-04,16:15:00,930.0,26.8,26.95,26.2,26.3
2009-08-03,16:15:00,991.0,26.9,27.2,26.3,26.4
2009-07-31,16:17:00,1462.0,27.25,27.45,26.75,27.25
2009-07-30,16:15:00,1610.0,27.2,27.25,26.7,27.05
2009-07-29,16:15:00,965.0,27.35,28.2,27.25,27.7
2009-07-28,16:15:00,1767.0,26.5,27.75,26.4,27.35
2009-07-27,16:17:00,1547.0,26.0,26.55,26.0,26.35
2009-07-24,16:15:00,1160.0,26.55,26.6,25.95,25.95
2009-07-23,16:15:00,1703.0,27.2,27.2,26.1,26.25
2009-07-22,16:15:00,1783.0,28.25,28.45,26.7,27.2
2009-07-21,16:18:00,2203.0,28.4,28.7,24.1,27.85
2009-07-20,16:15:00,2894.0,28.85,29.2,24.5,28.4
2009-07-17,16:15:00,2302.0,29.05,29.1,25.45,29.0
2009-07-16,16:38:00,2518.0,29.1,29.4,25.75,28.9
2009-07-15,16:20:00,3304.0,29.8,29.85,25.7,26.4
2009-07-14,16:15:00,780.0,27.65,27.95,26.85,26.95
2009-07-13,16:15:00,1131.0,29.7,29.9,27.55,27.55
2009-07-10,16:15:00,503.0,30.3,30.55,29.5,29.85
2009-07-09,16:15:00,1023.0,30.35,30.65,29.25,29.7
2009-07-08,16:15:00,989.0,30.15,32.1,29.8,30.75
2009-07-07,16:15:00,1404.0,29.2,30.3,29.05,30.25
2009-07-06,16:15:00,1208.0,29.6,29.8,28.9,28.95
2009-07-02,16:15:00,1275.0,28.15,29.4,28.1,29.35
2009-07-01,16:15:00,1148.0,27.8,27.85,27.1,27.65
2009-06-30,16:15:00,1519.0,27.4,28.6,26.9,28.1
2009-06-29,16:15:00,1178.0,28.45,28.9,27.4,27.45
2009-06-26,16:15:00,921.0,30.0,30.0,28.4,28.5
2009-06-25,16:14:00,1674.0,31.0,31.0,28.95,29.15
2009-06-24,16:15:00,1080.0,31.35,31.85,30.45,30.6
2009-06-23,16:15:00,882.0,32.5,32.85,32.0,32.0
2009-06-22,16:13:00,979.0,31.65,33.4,31.65,32.8
2009-06-19,16:15:00,1091.0,31.4,32.2,31.3,31.5
2009-06-18,16:15:00,1636.0,32.35,32.95,31.85,32.35
2009-06-17,16:14:00,1512.0,32.05,33.25,31.85,32.65
2009-06-16,16:15:00,2429.0,31.0,32.75,29.55,32.35
2009-06-15,16:15:00,1722.0,29.75,31.3,28.8,30.15
2009-06-12,16:15:00,1016.0,30.55,30.95,28.15,29.95
2009-06-11,16:15:00,1922.0,31.0,31.0,27.4,30.55
2009-06-10,16:15:00,1446.0,28.45,32.2,28.15,31.2
2009-06-09,16:15:00,684.0,30.1,30.2,28.8,29.05
2009-06-08,16:15:00,688.0,30.75,31.6,30.15,30.3
2009-06-05,16:15:00,690.0,30.4,31.25,29.9,30.5
2009-06-04,16:15:00,447.0,31.0,31.25,30.25,30.8
2009-06-03,16:15:00,548.0,30.05,31.85,30.05,31.2
2009-06-02,16:14:00,777.0,29.4,30.05,28.8,29.65
2009-06-01,16:15:00,569.0,29.95,29.95,28.95,29.65
2009-05-29,16:15:00,975.0,31.4,31.95,30.35,30.4
2009-05-28,16:15:00,827.0,31.65,32.65,31.0,31.6
2009-05-27,16:15:00,922.0,31.25,32.3,30.3,32.1
2009-05-26,16:15:00,1062.0,33.05,33.4,30.45,31.1
2009-05-22,16:15:00,919.0,32.0,33.6,31.9,32.75
2009-05-21,16:15:00,1371.0,31.2,33.45,30.95,32.1
2009-05-20,16:15:00,1393.0,29.4,30.85,28.65,30.5
2009-05-19,16:15:00,1511.0,31.0,31.25,28.3,30.4
2009-05-18,16:16:00,1238.0,32.6,32.6,29.75,30.9
2009-05-15,16:15:00,1492.0,32.5,33.6,31.15,33.2
2009-05-14,16:15:00,1128.0,33.75,33.8,31.5,32.55
2009-05-13,16:15:00,1370.0,33.45,34.25,32.65,33.75
2009-05-12,16:15:00,569.0,32.1,33.25,31.8,32.0
2009-05-11,16:15:00,635.0,33.25,33.6,32.3,32.45
2009-05-08,16:14:00,1074.0,33.0,33.1,31.75,32.15
2009-05-07,16:15:00,980.0,32.2,34.4,32.2,33.65
2009-05-06,16:14:00,1059.0,34.05,34.15,33.1,33.1
2009-05-05,16:15:00,1030.0,34.8,35.2,34.55,34.6
2009-05-04,16:15:00,751.0,36.1,36.2,34.35,34.8
2009-05-01,16:15:00,770.0,37.0,37.5,36.05,36.45
2009-04-30,16:15:00,715.0,36.0,37.25,35.4,37.0
2009-04-29,16:15:00,742.0,37.75,37.8,35.9,36.35
2009-04-28,16:15:00,543.0,39.3,39.55,37.85,38.2
2009-04-27,16:15:00,351.0,39.05,39.1,37.75,38.7
2009-04-24,16:14:00,1013.0,37.4,38.3,37.2,37.65
2009-04-23,16:15:00,585.0,38.1,38.6,37.7,37.75
2009-04-22,16:15:00,1002.0,38.5,38.5,36.4,38.4
2009-04-21,16:15:00,728.0,39.85,40.05,37.75,37.8
2009-04-20,16:15:00,1212.0,37.7,39.65,37.55,39.5
2009-04-17,16:15:00,1073.0,37.45,38.2,36.5,36.65
2009-04-16,16:15:00,929.0,38.45,38.55,36.95,37.3
2009-04-15,16:15:00,984.0,40.0,40.0,38.55,38.65
2009-04-14,16:15:00,2015.0,40.2,40.3,37.25,39.55
2009-04-13,16:15:00,2467.0,40.0,40.9,37.25,39.6
2009-04-09,16:15:00,1147.0,40.75,40.75,38.3,38.3
2009-04-08,16:15:00,1576.0,42.05,42.65,40.45,41.5
2009-04-07,16:15:00,877.0,42.6,43.0,41.25,41.55
2009-04-06,16:15:00,346.0,42.35,42.95,41.85,41.95
2009-04-03,16:15:00,565.0,42.65,43.5,41.6,41.7
2009-04-02,16:15:00,765.0,42.25,43.65,41.75,43.0
2009-04-01,16:15:00,852.0,45.5,46.55,43.4,43.7
2009-03-31,16:15:00,570.0,45.55,45.85,44.0,45.05
2009-03-30,16:15:00,1281.0,44.5,46.75,44.5,46.35
2009-03-27,16:15:00,412.0,42.8,42.85,41.6,42.85
2009-03-26,16:15:00,728.0,42.45,42.5,40.9,41.55
2009-03-25,16:15:00,662.0,43.55,44.55,41.75,42.8
2009-03-24,16:14:00,476.0,43.85,44.2,42.35,43.95
2009-03-23,16:14:00,837.0,45.65,45.7,43.15,43.4
2009-03-20,16:15:00,1146.0,43.35,47.05,43.3,47.05
2009-03-19,16:15:00,701.0,40.6,43.75,40.55,43.75
2009-03-18,16:15:00,925.0,41.9,42.4,40.65,41.0
2009-03-17,16:15:00,2127.0,43.25,43.55,40.1,41.35
2009-03-16,16:15:00,2245.0,41.0,43.45,40.85,43.05
2009-03-13,16:15:00,843.0,41.0,42.95,40.5,41.6
2009-03-12,16:15:00,1310.0,41.8,42.9,40.5,41.15
2009-03-11,16:15:00,1059.0,41.1,43.65,40.4,41.6
2009-03-10,16:15:00,941.0,45.55,45.55,42.6,43.1
2009-03-09,16:15:00,540.0,47.5,47.5,45.25,47.05
2009-03-06,16:15:00,1019.0,47.0,48.1,45.4,46.75
2009-03-05,16:15:00,1167.0,45.8,48.2,44.7,47.35
2009-03-04,16:15:00,1174.0,46.8,46.8,42.7,44.75
2009-03-03,16:15:00,872.0,47.3,49.15,46.5,48.5
2009-03-02,16:15:00,1209.0,45.9,48.95,45.7,47.8
2009-02-27,16:15:00,691.0,46.0,46.35,42.75,44.3
2009-02-26,16:15:00,551.0,42.0,44.6,41.7,43.9
2009-02-25,16:15:00,732.0,43.7,46.25,42.7,43.4
2009-02-24,16:14:00,1019.0,48.8,48.85,44.05,44.45
2009-02-23,16:15:00,612.0,45.8,49.4,45.65,48.95
2009-02-20,16:15:00,1156.0,46.05,47.7,45.6,46.65
2009-02-19,16:15:00,361.0,44.2,44.7,43.05,44.35
2009-02-18,16:15:00,564.0,43.85,45.05,43.6,44.9
2009-02-17,16:15:00,2107.0,45.7,49.8,43.3,44.05
2009-02-13,16:15:00,1323.0,43.0,43.7,41.35,42.4
2009-02-12,16:15:00,2015.0,43.1,46.85,41.35,41.6
2009-02-11,16:15:00,857.0,42.1,45.45,41.6,42.2
2009-02-10,16:15:00,1467.0,43.05,46.3,40.35,42.9
2009-02-09,16:15:00,696.0,42.75,44.0,42.4,42.5
2009-02-06,16:15:00,771.0,42.55,42.85,41.15,42.6
2009-02-05,16:15:00,732.0,44.0,45.7,42.3,43.2
2009-02-04,16:15:00,599.0,42.45,43.85,41.55,43.75
2009-02-03,16:14:00,559.0,44.9,45.3,42.85,43.05
2009-02-02,16:14:00,713.0,46.2,47.25,45.0,45.4
2009-01-30,16:15:00,673.0,43.33,45.86,43.01,44.96
2009-01-29,16:15:00,621.0,43.42,44.5,43.0,43.33
2009-01-28,16:15:00,810.0,44.0,44.0,41.8,42.35
2009-01-27,16:15:00,619.0,46.8,47.94,44.01,45.09
2009-01-26,16:14:00,641.0,49.71,49.71,46.04,47.51
2009-01-23,16:15:00,328.0,52.6,52.69,48.99,50.2
2009-01-22,16:15:00,762.0,52.41,53.8,50.3,50.65
2009-01-21,16:15:00,2917.0,53.48,54.99,50.83,51.24
2009-01-20,16:15:00,3507.0,50.5,58.3,49.3,54.65
2009-01-16,16:15:00,1771.0,48.57,53.0,46.14,48.65
2009-01-15,16:15:00,2208.0,51.49,57.46,48.86,49.92
2009-01-14,16:15:00,1214.0,48.5,53.05,47.95,51.87
2009-01-13,16:15:00,1143.0,48.45,48.45,46.13,46.76
2009-01-12,16:15:00,612.0,44.2,48.45,44.15,48.14
2009-01-09,16:15:00,572.0,42.0,44.57,42.0,44.57
2009-01-08,16:15:00,484.0,43.1,44.68,42.85,43.0
2009-01-07,16:15:00,504.0,40.28,43.6,40.08,43.52
2009-01-06,16:15:00,523.0,38.92,39.7,38.15,39.3
2009-01-05,16:13:00,704.0,38.95,41.3,38.85,39.83
2009-01-02,16:14:00,750.0,42.0,42.5,38.02,38.74
2008-12-31,16:15:00,354.0,43.16,43.35,37.66,41.97
2008-12-30,16:15:00,274.0,46.09,46.15,44.0,44.11
2008-12-29,16:15:00,281.0,45.14,47.08,44.51,46.5
2008-12-26,16:15:00,128.0,45.5,45.65,45.05,45.06
2008-12-24,16:59:00,130.0,44.5,46.0,44.5,45.65
2008-12-23,16:15:00,301.0,45.0,46.52,44.12,46.15
2008-12-22,16:15:00,531.0,46.92,46.92,45.1,45.45
2008-12-19,16:15:00,776.0,50.5,50.5,46.0,47.52
2008-12-18,16:15:00,1444.0,52.12,52.15,49.58,50.28
2008-12-17,16:15:00,1177.0,52.62,53.8,51.33,52.2
2008-12-16,16:15:00,2072.0,55.9,56.0,51.98,52.3
2008-12-15,16:15:00,1508.0,54.95,57.0,54.5,54.9
2008-12-12,16:15:00,1313.0,57.19,58.33,54.35,54.5
2008-12-11,16:15:00,1763.0,56.0,56.0,52.6,55.2
2008-12-10,16:15:00,1201.0,55.16,56.43,53.78,55.21
2008-12-09,16:14:00,602.0,55.9,56.55,54.6,56.55
2008-12-08,16:15:00,986.0,56.0,56.45,54.8,55.27
2008-12-05,16:15:00,1117.0,61.47,64.62,58.35,58.35
2008-12-04,16:15:00,726.0,58.0,61.05,57.29,60.65
2008-12-03,16:15:00,507.0,59.75,60.3,57.01,57.71
2008-12-02,16:15:00,663.0,60.0,60.27,57.5,57.9
2008-12-01,16:15:00,842.0,55.51,60.71,55.51,60.52
2008-11-28,13:15:00,255.0,52.75,54.5,52.0,53.39
2008-11-26,16:15:00,1696.0,57.59,57.98,52.92,52.92
2008-11-25,16:15:00,676.0,56.75,60.43,56.59,57.25
2008-11-24,16:15:00,2217.0,61.77,61.77,57.26,58.35
2008-11-21,16:15:00,1020.0,65.86,67.29,62.58,62.58
2008-11-20,16:15:00,1228.0,64.1,67.89,62.65,66.2
2008-11-19,16:15:00,1362.0,58.4,63.6,57.7,63.11
2008-11-18,16:15:00,2219.0,56.79,60.95,55.81,57.32
2008-11-17,16:15:00,1100.0,53.0,56.86,53.0,56.22
2008-11-14,16:15:00,557.0,50.89,53.95,50.54,53.6
2008-11-13,16:15:00,674.0,50.12,55.2,49.9,50.0
2008-11-12,16:15:00,470.0,50.4,53.91,50.12,52.2
2008-11-11,15:52:00,598.0,48.98,51.81,48.8,49.21
2008-11-10,16:15:00,303.0,45.52,49.47,45.52,48.12
2008-11-07,16:15:00,888.0,47.59,49.01,46.36,47.43
2008-11-06,16:15:00,2044.0,44.71,49.0,44.02,47.8
2008-11-05,16:15:00,485.0,42.2,44.46,42.2,43.8
2008-11-04,16:14:00,954.0,43.38,43.9,40.67,42.0
